# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:46:47 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
1,,1339,0:50.198.963,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1340,0:50.199.911,2.833 us,,,,,[1 SOF],,[Frame: 1443] ,
0,,1341,0:50.199.914,50.916 us,64 B,,05,01,IN txn,41 42 43 3C 2F 0E 1A 0D 24 50 0D 2D 6A FD 1B F0 00 04 00 18 7D 5C 08 14 53 04 C0 75 14 01 18 18 00 7B 2F 4E 1A 0D 1E 00 50 11 10 1A 0D 1F 00 7A 2D 11 1A 0D 0A EE 47 0C 34 1A 0D 5B EE 74 0C 14,,ABC</...$P.-j.......}\..S..u.....{/N....P......z-…
1,,1342,0:50.199.914,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1343,0:50.199.917,45.583 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 2F 0E 1A 0D 24 50 0D 2D 6A FD 1B F0 00 04 00 18 7D 5C 08 14 53 04 C0 75 14 01 18 18 00 7B 2F 4E 1A 0D 1E 00 50 11 10 1A 0D 1F 00 7A 2D 11 1A 0D 0A EE 47 0C 34 1A 0D 5B EE 74 0C 14 88 C0,,.ABC</...$P.-j.......}\..S..u.....{/N....P......z…
1,,1344,0:50.199.963,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1345,0:50.200.911,15.004.916 ms,,,,,[16 SOF],,[Frames: 1444 - 1459] ,
0,,1346,0:50.200.914,15.052.833 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 1A 0D 26 50 0D 2D 6A 19 1D 00 00 00 00 36 7D 5C 08 60 48 14 14 98 14 01 36 36 00 74 0C 54 1A 0D 0A 45 4F 21 36 1A 0D 07 00 00 05 88 5A 0D 6D 5A 0D 05 00 87 45 EE 0A 00 00 05 88 03,,ABC<..&P.-j......6}\.`H.....66.t.T...EO!6.......Z…
1,,1347,0:50.200.914,14.006.708 ms,,,05,01,   [15 IN-NAK],,,
1,,1348,0:50.215.916,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1349,0:50.215.919,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1A 0D 26 50 0D 2D 6A 19 1D 00 00 00 00 36 7D 5C 08 60 48 14 14 98 14 01 36 36 00 74 0C 54 1A 0D 0A 45 4F 21 36 1A 0D 07 00 00 05 88 5A 0D 6D 5A 0D 05 00 87 45 EE 0A 00 00 05 88 03 CF 26,,KABC<..&P.-j......6}\.`H.....66.t.T...EO!6.......…
1,,1350,0:50.215.965,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1351,0:50.216.913,19.005.458 ms,,,,,[20 SOF],,[Frames: 1460 - 1479] ,
0,,1352,0:50.216.916,19.053.458 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 4C 3C 02 3C 28 00 86 02 3C 28 01 8C 45 00 B0 1F 00 00 00 05 01 02 02 00 0C 00 E8 00 00 00 0A 45 78 1C 20 1B 0D 0A C8 4C 17 27 1B 0D 5B C8 4E 17 07 1B 0D 00 50 0D 2D 6A 10 00 00 00,,ABC<L<.<(...<(..E..................Ex. ....L.'..[…
1,,1353,0:50.216.916,18.007.166 ms,,,05,01,   [19 IN-NAK],,,
1,,1354,0:50.235.919,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1355,0:50.235.922,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 4C 3C 02 3C 28 00 86 02 3C 28 01 8C 45 00 B0 1F 00 00 00 05 01 02 02 00 0C 00 E8 00 00 00 0A 45 78 1C 20 1B 0D 0A C8 4C 17 27 1B 0D 5B C8 4E 17 07 1B 0D 00 50 0D 2D 6A 10 00 00 00 EA 7C,,.ABC<L<.<(...<(..E..................Ex. ....L.'..…
1,,1356,0:50.235.968,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1357,0:50.236.916,19.005.458 ms,,,,,[20 SOF],,[Frames: 1480 - 1499] ,
0,,1358,0:50.236.919,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 00 00 10 7D 01 10 10 00 4E 17 47 1B 0D 1E 00 61 24 07 1B 0D 1F 00 45 2B 07 1B 0D 0A 82 54 36 28 1B 0D 0A 82 67 37 28 1B 0D 5B 82 79 37 08 1B 0D 24 00 00 00 00 00 00 00 00 00 00 00,,ABC1...}....N.G....a$.....E+.....T6(....g7(..[.y7…
1,,1359,0:50.236.919,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,1360,0:50.255.922,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1361,0:50.255.925,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 00 00 10 7D 01 10 10 00 4E 17 47 1B 0D 1E 00 61 24 07 1B 0D 1F 00 45 2B 07 1B 0D 0A 82 54 36 28 1B 0D 0A 82 67 37 28 1B 0D 5B 82 79 37 08 1B 0D 24 00 00 00 00 00 00 00 00 00 00 00 42 B4,,KABC1...}....N.G....a$.....E+.....T6(....g7(..[.y…
1,,1362,0:50.255.971,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1363,0:50.256.919,492.071.395 ms,,,,,[493 SOF],,[Frames: 1500 - 1992] ,
0,,1364,0:50.256.922,492.119.312 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 66 50 0D 2D 6A 01 1B 00 00 0A 00 1B 7D 5C 08 12 5B 04 2E 65 04 01 1B 1B 00 79 37 48,,ABC<Q.665455...........!............fP.-j.......}…
1,,1365,0:50.256.922,491.073.125 ms,,,05,01,   [492 IN-NAK],,,
1,,1366,0:50.748.990,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1367,0:50.748.994,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 66 50 0D 2D 6A 01 1B 00 00 0A 00 1B 7D 5C 08 12 5B 04 2E 65 04 01 1B 1B 00 79 37 48 5E 4E,,.ABC<Q.665455...........!............fP.-j.......…
1,,1368,0:50.749.040,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1369,0:50.749.987,2.916 us,,,,,[1 SOF],,[Frame: 1993] ,
0,,1370,0:50.749.991,50.833 us,64 B,,05,01,IN txn,41 42 43 3C 1B 0D 0A 86 6A 10 29 1B 0D 5B 86 4F 12 09 1B 0D 2C 50 0D 2D 6A 02 21 00 00 22 00 21 7D 5C 0B 6C 18 04 12 72 04 2E 7C 04 01 21 21 00 50 12 49 1B 0D 0A 6E 51 37 29 1B 0D 0A 6A 6F 00,,ABC<....j.)..[.O....,P.-j.!..".!}\.l...r..|..!!.P…
1,,1371,0:50.749.991,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1372,0:50.749.994,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1B 0D 0A 86 6A 10 29 1B 0D 5B 86 4F 12 09 1B 0D 2C 50 0D 2D 6A 02 21 00 00 22 00 21 7D 5C 0B 6C 18 04 12 72 04 2E 7C 04 01 21 21 00 50 12 49 1B 0D 0A 6E 51 37 29 1B 0D 0A 6A 6F 00 FC BE,,KABC<....j.)..[.O....,P.-j.!..".!}\.l...r..|..!!.…
1,,1373,0:50.750.040,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1374,0:50.750.987,15.005.000 ms,,,,,[16 SOF],,[Frames: 1994 - 2009] ,
0,,1375,0:50.750.991,15.052.833 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 2A 1B 0D 0A 68 78 17 2B 1B 0D 33 1E 4A 2D 0B 1B 0D 00 16 05 4A 2D 0B 1B 0D 0A 36 57 34 2B 1B 0D 33 18 57 0D 0C 1B 0D 00 16 04 57 0D 0C 1B 0D 33 12 62 0D 0C 1B 0D 00 16 04 62 0D 0C,,ABC<*...hx.+..3.J-......J-....6W4+..3.W.......W..…
1,,1376,0:50.750.991,14.006.500 ms,,,05,01,   [15 IN-NAK],,,
1,,1377,0:50.765.993,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1378,0:50.765.996,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 2A 1B 0D 0A 68 78 17 2B 1B 0D 33 1E 4A 2D 0B 1B 0D 00 16 05 4A 2D 0B 1B 0D 0A 36 57 34 2B 1B 0D 33 18 57 0D 0C 1B 0D 00 16 04 57 0D 0C 1B 0D 33 12 62 0D 0C 1B 0D 00 16 04 62 0D 0C 3A 3C,,.ABC<*...hx.+..3.J-......J-....6W4+..3.W.......W.…
1,,1379,0:50.766.042,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1380,0:50.766.990,18.005.437 ms,,,,,[19 SOF],,[Frames: 2010 - 2028] ,
0,,1381,0:50.766.993,18.053.354 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 1B 0D 0A 5C 57 11 2C 1B 0D 0A 69 53 2A 2C 1B 0D 0A D7 61 21 2E 1B 0D 5B D7 66 21 0E 1B 0D 00 50 0D 2D 6A 14 00 00 00 00 00 14 7D 5C 0E 84 3F 14 6C 53 14 12 AD 14 2E B7 14 01 14 14,,ABC<...\W.,...iS*,....a!...[.f!....P.-j.......}\.…
1,,1382,0:50.766.993,17.007.020 ms,,,05,01,   [18 IN-NAK],,,
1,,1383,0:50.784.996,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1384,0:50.784.999,45.500 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1B 0D 0A 5C 57 11 2C 1B 0D 0A 69 53 2A 2C 1B 0D 0A D7 61 21 2E 1B 0D 5B D7 66 21 0E 1B 0D 00 50 0D 2D 6A 14 00 00 00 00 00 14 7D 5C 0E 84 3F 14 6C 53 14 12 AD 14 2E B7 14 01 14 14 26 93,,KABC<...\W.,...iS*,....a!...[.f!....P.-j.......}\…
1,,1385,0:50.785.045,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1386,0:50.785.992,19.005.500 ms,,,,,[20 SOF],,[Frames: 2029 - 0] ,
0,,1387,0:50.785.996,19.053.333 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 00 66 21 4E 1B 0D 0A 7B 56 05 2F 1B 0D 0A 80 43 02 30 1B 0D 1E 00 56 30 11 1B 0D 1F 00 53 29 12 1B 0D 0A A7 55 15 36 1B 0D 5B A7 73 15 16 1B 0D 07 00 00 00 00 00 00 00 00 00 00 00,,ABC1.f!N...{V./....C.0....V0.....S).....U.6..[.s.…
1,,1388,0:50.785.996,18.007.250 ms,,,05,01,   [19 IN-NAK],,,
1,,1389,0:50.804.998,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1390,0:50.805.001,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 00 66 21 4E 1B 0D 0A 7B 56 05 2F 1B 0D 0A 80 43 02 30 1B 0D 1E 00 56 30 11 1B 0D 1F 00 53 29 12 1B 0D 0A A7 55 15 36 1B 0D 5B A7 73 15 16 1B 0D 07 00 00 00 00 00 00 00 00 00 00 00 8C E2,,.ABC1.f!N...{V./....C.0....V0.....S).....U.6..[.s…
1,,1391,0:50.805.048,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1392,0:50.805.995,492.071.354 ms,,,,,[493 SOF],,[Frames: 1 - 493] ,
0,,1393,0:50.805.998,492.119.270 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 35 50 0D 2D 6A 09 05 00 00 00 00 0E 7D 5C 08 3A D3 14 16 DD 14 01 0D 0D 00 73 15 56,,ABC<Q.665455...........!............5P.-j.......}…
1,,1394,0:50.805.998,491.073.041 ms,,,05,01,   [492 IN-NAK],,,
1,,1395,0:51.298.067,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1396,0:51.298.070,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 35 50 0D 2D 6A 09 05 00 00 00 00 0E 7D 5C 08 3A D3 14 16 DD 14 01 0D 0D 00 73 15 56 A2 2C,,KABC<Q.665455...........!............5P.-j.......…
1,,1397,0:51.298.116,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1398,0:51.299.064,2.833 us,,,,,[1 SOF],,[Frame: 494] ,
0,,1399,0:51.299.067,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 1B 0D 0A B9 75 25 36 1B 0D 0A B9 74 28 36 1B 0D 0A B9 52 2A 36 1B 0D 5B B9 42 2B 16 1B 0D 22 50 0D 2D 6A 0D 1A 00 00 0D 00 1A 7D 5C 05 34 1D 04 01 1A 1A 00 42 2B 56 1B 0D 07 00 00,,ABC<....u%6....t(6....R*6..[.B+..."P.-j.......}\.…
1,,1400,0:51.299.067,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1401,0:51.299.070,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 1B 0D 0A B9 75 25 36 1B 0D 0A B9 74 28 36 1B 0D 0A B9 52 2A 36 1B 0D 5B B9 42 2B 16 1B 0D 22 50 0D 2D 6A 0D 1A 00 00 0D 00 1A 7D 5C 05 34 1D 04 01 1A 1A 00 42 2B 56 1B 0D 07 00 00 99 DB,,.ABC<....u%6....t(6....R*6..[.B+..."P.-j.......}\…
1,,1402,0:51.299.116,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1403,0:51.300.064,15.004.958 ms,,,,,[16 SOF],,[Frames: 495 - 510] ,
0,,1404,0:51.300.067,15.052.895 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C 05 40 5B 0D 6D 5B 0D 05 00 87 36 D7 12 00 00 05 40 03 24 3C 02 1C 28 00 79 02 1C 28 01 6C 43 00 B0 21 00 00 00 06 03 02 01 00 0C 00 E8 00 00 00 0A A9 66 18 22 1C 0D 5B A9 69 18 02,,ABC<.@[.m[....6.....@.$<..(.y..(.lC..!...........…
1,,1405,0:51.300.067,14.006.666 ms,,,05,01,   [15 IN-NAK],,,
1,,1406,0:51.315.069,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1407,0:51.315.073,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 05 40 5B 0D 6D 5B 0D 05 00 87 36 D7 12 00 00 05 40 03 24 3C 02 1C 28 00 79 02 1C 28 01 6C 43 00 B0 21 00 00 00 06 03 02 01 00 0C 00 E8 00 00 00 0A A9 66 18 22 1C 0D 5B A9 69 18 02 AA F9,,KABC<.@[.m[....6.....@.$<..(.y..(.lC..!..........…
1,,1408,0:51.315.119,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1409,0:51.316.066,19.005.479 ms,,,,,[20 SOF],,[Frames: 511 - 530] ,
0,,1410,0:51.316.070,19.053.312 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 1C 0D 00 50 0D 2D 6A 09 00 00 00 02 00 07 7D 5C 0B 2E DC 04 3A E6 04 34 FA 04 01 07 07 00 69 18 42 1C 0D 1E 00 69 1D 06 1C 0D 1F 00 77 2B 06 1C 0D 64 00 5D 34 06 1C 0D 17 00 62 34,,ABC<...P.-j.......}\....:..4......i.B....i......w…
1,,1411,0:51.316.070,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,1412,0:51.335.072,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1413,0:51.335.075,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 1C 0D 00 50 0D 2D 6A 09 00 00 00 02 00 07 7D 5C 0B 2E DC 04 3A E6 04 34 FA 04 01 07 07 00 69 18 42 1C 0D 1E 00 69 1D 06 1C 0D 1F 00 77 2B 06 1C 0D 64 00 5D 34 06 1C 0D 17 00 62 34 50 21,,.ABC<...P.-j.......}\....:..4......i.B....i......…
1,,1414,0:51.335.121,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1415,0:51.336.069,19.005.458 ms,,,,,[20 SOF],,[Frames: 531 - 550] ,
0,,1416,0:51.336.072,19.053.375 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 06 1C 0D 18 00 40 34 09 1C 0D 0A C1 56 34 2B 1C 0D 5B C1 5B 34 0B 1C 0D 00 50 0D 2D 6A 0F 00 00 00 00 00 0F 7D 5C 05 1C 84 14 01 11 11 00 5C 34 4B 00 00 00 00 00 00 00 00 00 00 00,,ABC1.....@4.....V4+..[.[4....P.-j.......}\.......…
1,,1417,0:51.336.072,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1418,0:51.355.075,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1419,0:51.355.078,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 06 1C 0D 18 00 40 34 09 1C 0D 0A C1 56 34 2B 1C 0D 5B C1 5B 34 0B 1C 0D 00 50 0D 2D 6A 0F 00 00 00 00 00 0F 7D 5C 05 1C 84 14 01 11 11 00 5C 34 4B 00 00 00 00 00 00 00 00 00 00 00 01 3A,,KABC1.....@4.....V4+..[.[4....P.-j.......}\......…
1,,1420,0:51.355.124,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1421,0:51.356.072,492.071.354 ms,,,,,[493 SOF],,[Frames: 551 - 1043] ,
0,,1422,0:51.356.075,492.119.270 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 6E 1C 0D 0A BA 42 34 2C 1C 0D 5B BA 5B 34 0C 1C 0D 29 50 0D 2D 6A 0D 1F 00 00 0E 00,,ABC<Q.665455...........!............n....B4,..[.[…
1,,1423,0:51.356.075,491.073.020 ms,,,05,01,   [492 IN-NAK],,,
1,,1424,0:51.848.144,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1425,0:51.848.147,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 6E 1C 0D 0A BA 42 34 2C 1C 0D 5B BA 5B 34 0C 1C 0D 29 50 0D 2D 6A 0D 1F 00 00 0E 00 29 53,,.ABC<Q.665455...........!............n....B4,..[.…
1,,1426,0:51.848.193,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1427,0:51.849.140,2.833 us,,,,,[1 SOF],,[Frame: 1044] ,
0,,1428,0:51.849.144,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 1F 7D 5C 08 44 44 04 1C C0 14 01 1F 1F 00 5B 34 4C 1C 0D 0A B0 69 20 2E 1C 0D 0A 6D 48 28 35 1C 0D 5B 6D 51 29 15 1C 0D 3D 50 0D 2D 6A 00 2E 00 00 00 00 2E 7D 01 2E 2E 00 51 29 55,,ABC<.}\.DD........[4L....i ....mH(5..[mQ)...=P.-j…
1,,1429,0:51.849.144,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1430,0:51.849.147,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 1F 7D 5C 08 44 44 04 1C C0 14 01 1F 1F 00 5B 34 4C 1C 0D 0A B0 69 20 2E 1C 0D 0A 6D 48 28 35 1C 0D 5B 6D 51 29 15 1C 0D 3D 50 0D 2D 6A 00 2E 00 00 00 00 2E 7D 01 2E 2E 00 51 29 55 5F 69,,KABC<.}\.DD........[4L....i ....mH(5..[mQ)...=P.-…
1,,1431,0:51.849.193,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1432,0:51.850.140,14.004.770 ms,,,,,[15 SOF],,[Frames: 1045 - 1059] ,
0,,1433,0:51.850.144,14.052.687 ms,64 B,,05,01,IN txn   [14 POLL],41 42 43 3C 1C 0D 0A 5B 64 10 36 1C 0D 07 00 00 04 9A 5C 0D 6D 5C 0D 05 00 9A 5B C1 06 00 00 04 9A 03 06 42 01 94 22 00 66 01 94 22 01 34 4C 00 60 18 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00,,ABC<...[d.6.......\.m\....[........B..".f..".4L.`…
1,,1434,0:51.850.144,13.006.479 ms,,,05,01,   [14 IN-NAK],,,
1,,1435,0:51.864.146,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1436,0:51.864.149,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 1C 0D 0A 5B 64 10 36 1C 0D 07 00 00 04 9A 5C 0D 6D 5C 0D 05 00 9A 5B C1 06 00 00 04 9A 03 06 42 01 94 22 00 66 01 94 22 01 34 4C 00 60 18 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00 66 41,,.ABC<...[d.6.......\.m\....[........B..".f..".4L.…
1,,1437,0:51.864.195,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1438,0:51.865.143,19.005.458 ms,,,,,[20 SOF],,[Frames: 1060 - 1079] ,
0,,1439,0:51.865.146,19.053.458 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 0A 67 6C 20 21 1D 0D 1E 00 52 36 09 1D 0D 1F 00 68 2F 0D 1D 0D 0A DA 54 34 2D 1D 0D 5B DA 5B 34 0D 1D 0D 00 50 0D 2D 6A 14 00 00 00 00 00 14 7D 01 14 14 00 5B 34 4D 1D 0D 34 C8 46,,ABC<.gl !....R6.....h/.....T4-..[.[4....P.-j.....…
1,,1440,0:51.865.146,18.007.145 ms,,,05,01,   [19 IN-NAK],,,
1,,1441,0:51.884.149,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1442,0:51.884.152,45.520 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 0A 67 6C 20 21 1D 0D 1E 00 52 36 09 1D 0D 1F 00 68 2F 0D 1D 0D 0A DA 54 34 2D 1D 0D 5B DA 5B 34 0D 1D 0D 00 50 0D 2D 6A 14 00 00 00 00 00 14 7D 01 14 14 00 5B 34 4D 1D 0D 34 C8 46 7F 44,,KABC<.gl !....R6.....h/.....T4-..[.[4....P.-j....…
1,,1443,0:51.884.198,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1444,0:51.885.145,19.005.479 ms,,,,,[20 SOF],,[Frames: 1080 - 1099] ,
0,,1445,0:51.885.149,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 16 0E 1D 0D 0A C2 45 1E 2F 1D 0D 5B C2 53 1E 0F 1D 0D 00 50 0D 2D 6A 0F 00 00 00 0B 00 04 7D 5C 05 50 6A 04 01 06 06 00 53 1E 4F 1D 0D 00 00 7B F9 00 00 00 00 00 00 00 00 00 00 00,,ABC1......E./..[.S.....P.-j.......}\.Pj.....S.O..…
1,,1446,0:51.885.149,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,1447,0:51.904.151,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1448,0:51.904.155,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 16 0E 1D 0D 0A C2 45 1E 2F 1D 0D 5B C2 53 1E 0F 1D 0D 00 50 0D 2D 6A 0F 00 00 00 0B 00 04 7D 5C 05 50 6A 04 01 06 06 00 53 1E 4F 1D 0D 00 00 7B F9 00 00 00 00 00 00 00 00 00 00 00 78 EA,,.ABC1......E./..[.S.....P.-j.......}\.Pj.....S.O.…
1,,1449,0:51.904.201,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1450,0:51.905.148,7.003.833 ms,,,,,[8 SOF],,[Frames: 1100 - 1107] ,
0,,1451,0:51.912.152,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,1452,0:51.912.152,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,1453,0:51.912.156,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,....(Q.665455...........!..............fTU.......…
1,,1454,0:51.912.202,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1455,0:51.913.149,116.019.020 ms,,,,,[117 SOF],,[Frames: 1108 - 1224] ,
0,,1456,0:51.905.151,124.068.062 ms,64 B,,05,01,IN txn   [124 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,1457,0:51.905.151,123.021.812 ms,,,05,01,   [124 IN-NAK],,,
1,,1458,0:52.029.169,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,1459,0:52.029.172,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,1460,0:52.029.218,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,1461,0:52.030.165,48.009.541 ms,,,,,[49 SOF],,[Frames: 1225 - 1273] ,
0,,1462,0:52.078.176,50.708 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 A6 A7 66 54 55 80 01 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,1463,0:52.078.176,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,1464,0:52.078.179,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 A6 A7 66 54 55 80 01 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F4 EE,,K...<Q.665455...........!........G.....fTU.......…
1,,1465,0:52.078.225,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,1466,0:52.079.172,2.916 us,,,,,[1 SOF],,[Frame: 1274] ,
0,,1467,0:52.079.176,50.750 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,...........................................7.…
