# Total Phase Data Center(tm) v6.52
# (c) 2005-2012 Total Phase, Inc.
# www.totalphase.com
#
# Thu May 09 09:45:00 2013
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,,3569,5:45.919.595,19.053.437 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 35 8D 05 10 AB 70 00 04 00 00 05 20 03 70 43 01 B0 21 00 6A 01 B0 21 01 40 4A 00 70 1A 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00 0A 4B 04 C8 20 16 00 00 00 00 00 00 00 00 00 00 00,,ABC15....p..... .pC..!.j..!.@J.p................K…
1,,3570,5:45.919.595,18.007.229 ms,,,05,01,   [19 IN-NAK],,,
1,,3571,5:45.938.598,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3572,5:45.938.601,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 35 8D 05 10 AB 70 00 04 00 00 05 20 03 70 43 01 B0 21 00 6A 01 B0 21 01 40 4A 00 70 1A 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00 0A 4B 04 C8 20 16 00 00 00 00 00 00 00 00 00 00 00 62 F9,,.ABC15....p..... .pC..!.j..!.@J.p................…
1,,3573,5:45.938.647,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3574,5:45.939.595,491.071.250 ms,,,,,[492 SOF],,[Frames: 1021 - 1512] ,
0,,3575,5:45.939.598,491.119.083 ms,64 B,,05,01,IN txn   [491 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 15 0D 0A 3B 0C C7 28 16 8D 5B 3B 0E C7 08 16 0D 00 51 0D 2D 6A 2A 00 00 00 00 00 2A,,ABC<Q.665455...........!...............;..(..[;..…
1,,3576,5:45.939.598,490.072.833 ms,,,05,01,   [491 IN-NAK],,,
1,,3577,5:46.430.666,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3578,5:46.430.670,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 15 0D 0A 3B 0C C7 28 16 8D 5B 3B 0E C7 08 16 0D 00 51 0D 2D 6A 2A 00 00 00 00 00 2A 0E 89,,KABC<Q.665455...........!...............;..(..[;.…
1,,3579,5:46.430.716,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3580,5:46.431.663,2.812 us,,,,,[1 SOF],,[Frame: 1513] ,
0,,3581,5:46.431.667,50.833 us,64 B,,05,01,IN txn,41 42 43 3C 7D 01 2A 2A 00 0E C7 48 16 0D 1E 00 09 E9 0C 16 0D 1F 00 2F FB 0C 16 0D 0A 5D 03 C9 2E 16 0D 5B 5D 18 C9 0E 16 0D 1D 50 0D 2D 6A FD 16 F0 00 00 00 13 7D 5C 05 A8 6D 14 01 13 13 00,,ABC<}.**...H.........../.....].....[]......P.-j..…
1,,3582,5:46.431.667,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3583,5:46.431.670,45.500 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 7D 01 2A 2A 00 0E C7 48 16 0D 1E 00 09 E9 0C 16 0D 1F 00 2F FB 0C 16 0D 0A 5D 03 C9 2E 16 0D 5B 5D 18 C9 0E 16 0D 1D 50 0D 2D 6A FD 16 F0 00 00 00 13 7D 5C 05 A8 6D 14 01 13 13 00 4F 48,,.ABC<}.**...H.........../.....].....[]......P.-j.…
1,,3584,5:46.431.716,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3585,5:46.432.663,16.005.145 ms,,,,,[17 SOF],,[Frames: 1514 - 1530] ,
0,,3586,5:46.432.667,16.053.062 ms,64 B,,05,01,IN txn   [16 POLL],41 42 43 3C 18 C9 4E 16 0D 0A AF 09 D6 31 16 0D 5B AF 14 D6 11 16 0D 00 50 0D 2D 6A 0B 00 00 00 03 00 08 7D 5C 05 4C C6 04 01 0A 0A 00 15 D6 51 16 0D 0A 4A 06 F5 35 16 0D 5B 4A 10 F6 15 16 0D,,ABC<..N......1..[.......P.-j.......}\.L........Q.…
1,,3587,5:46.432.667,15.006.791 ms,,,05,01,   [16 IN-NAK],,,
1,,3588,5:46.448.669,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3589,5:46.448.672,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 18 C9 4E 16 0D 0A AF 09 D6 31 16 0D 5B AF 14 D6 11 16 0D 00 50 0D 2D 6A 0B 00 00 00 03 00 08 7D 5C 05 4C C6 04 01 0A 0A 00 15 D6 51 16 0D 0A 4A 06 F5 35 16 0D 5B 4A 10 F6 15 16 0D 54 B2,,KABC<..N......1..[.......P.-j.......}\.L........Q…
1,,3590,5:46.448.718,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3591,5:46.449.666,18.005.354 ms,,,,,[19 SOF],,[Frames: 1531 - 1549] ,
0,,3592,5:46.449.669,18.053.291 ms,64 B,,05,01,IN txn   [18 POLL],41 42 43 3C 36 50 0D 2D 6A F9 29 F0 00 00 00 22 7D 5C 08 28 18 14 4C D6 14 01 22 22 00 10 F6 55 16 0D 07 00 00 05 1C 36 8D 6D 36 8D 05 10 92 4A 3B 05 00 00 05 1C 03 78 44 01 A4 20 00 53 01 A4,,ABC<6P.-j.)...."}\.(..L...""...U.......6.m6....J;…
1,,3593,5:46.449.669,17.006.937 ms,,,05,01,   [18 IN-NAK],,,
1,,3594,5:46.467.672,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3595,5:46.467.675,45.520 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 36 50 0D 2D 6A F9 29 F0 00 00 00 22 7D 5C 08 28 18 14 4C D6 14 01 22 22 00 10 F6 55 16 0D 07 00 00 05 1C 36 8D 6D 36 8D 05 10 92 4A 3B 05 00 00 05 1C 03 78 44 01 A4 20 00 53 01 A4 9A 6B,,.ABC<6P.-j.)...."}\.(..L...""...U.......6.m6....J…
1,,3596,5:46.467.721,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3597,5:46.468.668,19.005.479 ms,,,,,[20 SOF],,[Frames: 1550 - 1569] ,
0,,3598,5:46.468.672,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 20 00 D4 32 00 D0 32 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00 34 C8 2D D2 03 17 0D 0A 82 35 C7 29 17 0D 5B 82 09 C8 09 17 0D 18 50 0D 2D 6A 01 12 00 00 00 00 00 00 00 00 00 00 00,,ABC1 ..2..2..............4.-......5.)..[.......P.…
1,,3599,5:46.468.672,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,3600,5:46.487.674,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3601,5:46.487.678,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 31 20 00 D4 32 00 D0 32 00 00 00 04 02 02 00 00 0C 00 E8 00 00 00 34 C8 2D D2 03 17 0D 0A 82 35 C7 29 17 0D 5B 82 09 C8 09 17 0D 18 50 0D 2D 6A 01 12 00 00 00 00 00 00 00 00 00 00 00 47 0C,,KABC1 ..2..2..............4.-......5.)..[.......P…
1,,3602,5:46.487.724,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3603,5:46.488.671,492.071.333 ms,,,,,[493 SOF],,[Frames: 1570 - 14] ,
0,,3604,5:46.488.675,492.119.270 ms,64 B,,05,01,IN txn   [492 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 EB 00 00 00 00 13 7D 01 13 13 00 09 C8 49 17 0D 1E 00 00 C6 0B 17 0D 1F 00 01 DE 0B,,ABC<Q.665455...........!..................}......…
1,,3605,5:46.488.675,491.073.041 ms,,,05,01,   [492 IN-NAK],,,
1,,3606,5:46.980.743,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3607,5:46.980.746,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 EB 00 00 00 00 13 7D 01 13 13 00 09 C8 49 17 0D 1E 00 00 C6 0B 17 0D 1F 00 01 DE 0B 61 57,,.ABC<Q.665455...........!..................}.....…
1,,3608,5:46.980.792,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3609,5:46.981.740,2.833 us,,,,,[1 SOF],,[Frame: 15] ,
0,,3610,5:46.981.743,50.750 us,64 B,,05,01,IN txn,41 42 43 3C 17 0D 21 00 0C DE 0B 17 0D 03 00 00 00 25 29 DF 2B 17 0D 03 00 05 00 05 3B DF 0B 17 0D 0A 69 02 E1 2D 17 0D 0A 46 17 E1 2D 17 0D 0A 46 18 CE 2E 17 0D 0A 4B 03 D2 2E 17 0D 0A 74 27,,ABC<..!..........%).+.......;.....i..-...F..-...F…
1,,3611,5:46.981.743,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3612,5:46.981.746,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 17 0D 21 00 0C DE 0B 17 0D 03 00 00 00 25 29 DF 2B 17 0D 03 00 05 00 05 3B DF 0B 17 0D 0A 69 02 E1 2D 17 0D 0A 46 17 E1 2D 17 0D 0A 46 18 CE 2E 17 0D 0A 4B 03 D2 2E 17 0D 0A 74 27 51 2A,,KABC<..!..........%).+.......;.....i..-...F..-...…
1,,3613,5:46.981.793,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,3614,5:46.982.740,15.005.020 ms,,,,,[16 SOF],,[Frames: 16 - 31] ,
0,,3615,5:46.982.743,15.052.937 ms,64 B,,05,01,IN txn   [15 POLL],41 42 43 3C EE 30 17 8D 5B 74 2E EE 10 17 0D 00 51 0D 2D 6A 36 00 00 00 00 00 36 7D 5C 05 4C CE 14 01 36 36 00 2E EE 50 17 0D 0A 8F 31 CC 31 17 8D 5B 8F 3B CC 11 17 0D 00 51 0D 2D 6A 3C 00 00,,ABC<.0..[t......Q.-j6.....6}\.L...66...P....1.1..…
1,,3616,5:46.982.743,14.006.583 ms,,,05,01,   [15 IN-NAK],,,
1,,3617,5:46.997.746,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3618,5:46.997.749,45.416 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C EE 30 17 8D 5B 74 2E EE 10 17 0D 00 51 0D 2D 6A 36 00 00 00 00 00 36 7D 5C 05 4C CE 14 01 36 36 00 2E EE 50 17 0D 0A 8F 31 CC 31 17 8D 5B 8F 3B CC 11 17 0D 00 51 0D 2D 6A 3C 00 00 76 F9,,.ABC<.0..[t......Q.-j6.....6}\.L...66...P....1.1.…
1,,3619,5:46.997.795,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3620,5:46.998.742,19.005.479 ms,,,,,[20 SOF],,[Frames: 32 - 51] ,
0,,3621,5:46.998.746,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 3C 00 34 00 08 7D 5C 05 D8 1C 04 01 0B 0B 00 3B CC 51 17 0D 0A 8F 0D DC 31 17 8D 5B 8F 1A DC 11 17 0D 00 51 0D 2D 6A 3C 00 00 00 3B 00 01 7D 5C 08 2C 18 04 D8 2C 04 01 03 03 00 1A DC,,ABC<.4..}\........;.Q......1..[.......Q.-j<...;..…
1,,3622,5:46.998.746,18.007.187 ms,,,05,01,   [19 IN-NAK],,,
1,,3623,5:47.017.748,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3624,5:47.017.751,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 3C 00 34 00 08 7D 5C 05 D8 1C 04 01 0B 0B 00 3B CC 51 17 0D 0A 8F 0D DC 31 17 8D 5B 8F 1A DC 11 17 0D 00 51 0D 2D 6A 3C 00 00 00 3B 00 01 7D 5C 08 2C 18 04 D8 2C 04 01 03 03 00 1A DC 5C 87,,KABC<.4..}\........;.Q......1..[.......Q.-j<...;.…
1,,3625,5:47.017.797,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3626,5:47.018.745,19.005.479 ms,,,,,[20 SOF],,[Frames: 52 - 71] ,
0,,3627,5:47.018.748,19.053.395 ms,64 B,,05,01,IN txn   [19 POLL],41 42 43 31 51 17 0D 0A 4B 03 F5 31 17 8D 0A 22 02 D9 32 17 8D 0A 92 07 DB 33 17 0D 07 00 00 04 CE 37 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 58 D9 00 00 00 00 00 00 00 00 00 00 00,,ABC1Q...K..1..."..2......3.......7...............…
1,,3628,5:47.018.748,18.007.125 ms,,,05,01,   [19 IN-NAK],,,
1,,3629,5:47.037.751,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3630,5:47.037.754,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 31 51 17 0D 0A 4B 03 F5 31 17 8D 0A 22 02 D9 32 17 8D 0A 92 07 DB 33 17 0D 07 00 00 04 CE 37 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 58 D9 00 00 00 00 00 00 00 00 00 00 00 F5 E6,,.ABC1Q...K..1..."..2......3.......7..............…
1,,3631,5:47.037.800,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3632,5:47.038.748,9.004.083 ms,,,,,[10 SOF],,[Frames: 72 - 81] ,
0,,3633,5:47.047.752,50.812 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,3634,5:47.047.752,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,3635,5:47.047.756,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,....(Q.665455...........!..............fTU.......…
1,,3636,5:47.047.802,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,3637,5:47.038.751,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3638,5:47.048.749,1.999.281.312 s,,,,,[2000 SOF],,[Frames: 82 - 33] [Periodic Timeout],
0,,3639,5:49.039.030,1.999.283.187 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3640,5:49.049.028,1.999.281.395 s,,,,,[2000 SOF],,[Frames: 34 - 2033] [Periodic Timeout],
0,,3641,5:51.039.308,1.999.283.020 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3642,5:51.049.306,1.999.281.375 s,,,,,[2000 SOF],,[Frames: 2034 - 1985] [Periodic Timeout],
0,,3643,5:53.039.587,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3644,5:53.049.585,1.999.281.291 s,,,,,[2000 SOF],,[Frames: 1986 - 1937] [Periodic Timeout],
0,,3645,5:55.039.866,1.999.283.145 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3646,5:55.049.864,1.999.281.270 s,,,,,[2000 SOF],,[Frames: 1938 - 1889] [Periodic Timeout],
0,,3647,5:57.040.144,1.999.283.250 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3648,5:57.050.142,1.999.281.312 s,,,,,[2000 SOF],,[Frames: 1890 - 1841] [Periodic Timeout],
0,,3649,5:59.040.423,1.999.283.145 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3650,5:59.050.421,1.999.281.333 s,,,,,[2000 SOF],,[Frames: 1842 - 1793] [Periodic Timeout],
0,,3651,6:01.050.699,1.110.157.458 s,,,,,[1111 SOF],,[Frames: 1794 - 856] ,
0,,3652,6:01.040.701,1.120.206.729 s,64 B,,05,01,IN txn   [1120 POLL],41 42 43 21 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 04 07 00 00 00 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC!Q.665455...........!.........................…
1,,3653,6:01.040.701,1.119.160.520 s,,,05,01,   [1120 IN-NAK],,,
1,,3654,6:02.160.857,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3655,6:02.160.861,45.416 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 21 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 04 07 00 00 00 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 B6,,KABC!Q.665455...........!........................…
1,,3656,6:02.160.907,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3657,6:02.161.854,38.008.187 ms,,,,,[39 SOF],,[Frames: 857 - 895] ,
0,,3658,6:02.199.863,50.833 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,3659,6:02.199.863,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,3660,6:02.199.866,45.583 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,K...(Q.665455...........!..............fTU.......…
1,,3661,6:02.199.912,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3662,6:02.161.858,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3663,6:02.200.860,1.999.281.291 s,,,,,[2000 SOF],,[Frames: 896 - 847] [Periodic Timeout],
0,,3664,6:04.162.136,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3665,6:04.201.138,1.999.281.354 s,,,,,[2000 SOF],,[Frames: 848 - 799] [Periodic Timeout],
0,,3666,6:06.162.415,1.999.283.104 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3667,6:06.201.417,1.999.281.291 s,,,,,[2000 SOF],,[Frames: 800 - 751] [Periodic Timeout],
0,,3668,6:08.162.693,1.999.283.104 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3669,6:08.201.695,1.999.281.375 s,,,,,[2000 SOF],,[Frames: 752 - 703] [Periodic Timeout],
0,,3670,6:10.162.972,1.999.283.145 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3671,6:10.201.974,1.999.281.270 s,,,,,[2000 SOF],,[Frames: 704 - 655] [Periodic Timeout],
0,,3672,6:12.163.251,1.999.283.145 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3673,6:12.202.253,1.999.281.354 s,,,,,[2000 SOF],,[Frames: 656 - 607] [Periodic Timeout],
0,,3674,6:14.163.529,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3675,6:14.202.531,1.999.281.312 s,,,,,[2000 SOF],,[Frames: 608 - 559] [Periodic Timeout],
0,,3676,6:16.202.810,1.110.157.458 s,,,,,[1111 SOF],,[Frames: 560 - 1670] ,
0,,3677,6:16.163.808,1.149.210.791 s,64 B,,05,01,IN txn   [1149 POLL],41 42 43 21 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 04 07 00 00 00 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC!Q.665455...........!.........................…
1,,3678,6:16.163.808,1.148.164.541 s,,,05,01,   [1149 IN-NAK],,,
1,,3679,6:17.312.968,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3680,6:17.312.971,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 21 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 04 07 00 00 00 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 92 B6,,.ABC!Q.665455...........!........................…
1,,3681,6:17.313.017,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3682,6:17.313.965,28.006.729 ms,,,,,[29 SOF],,[Frames: 1671 - 1699] ,
0,,3683,6:17.341.972,50.812 us,64 B,,05,01,OUT txn,00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...(Q.665455...........!..............fTU........…
1,,3684,6:17.341.972,2.812 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,3685,6:17.341.975,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 28 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 07 00 00 00 E9 A7 66 54 55 80 00 E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C3 52,,....(Q.665455...........!..............fTU.......…
1,,3686,6:17.342.021,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,3687,6:17.342.969,112.018.437 ms,,,,,[113 SOF],,[Frames: 1700 - 1812] ,
0,,3688,6:17.313.968,141.070.375 ms,64 B,,05,01,IN txn   [141 POLL],41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,ABC"Q.665455...........!.........................…
1,,3689,6:17.313.968,140.024.166 ms,,,05,01,   [141 IN-NAK],,,
1,,3690,6:17.454.988,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3691,6:17.454.991,45.437 us,67 B,,05,01,   DATA1 packet,4B 41 42 43 22 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 00 00 00 00 01 00 00 00 D0 06 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 2F 10,,KABC"Q.665455...........!........................…
1,,3692,6:17.455.037,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3693,6:17.455.984,54.010.354 ms,,,,,[55 SOF],,[Frames: 1813 - 1867] ,
0,,3694,6:17.509.995,50.750 us,64 B,,05,01,OUT txn,00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 01 A7 66 54 55 80 01 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...<Q.665455...........!........G.....fTU........…
1,,3695,6:17.509.995,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,3696,6:17.509.999,45.500 us,67 B,,05,01,   DATA1 packet,4B 00 00 00 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 47 00 00 00 01 A7 66 54 55 80 01 0F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 62 D4,,K...<Q.665455...........!........G.....fTU.......…
1,,3697,6:17.510.045,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,3698,6:17.510.992,2.833 us,,,,,[1 SOF],,[Frame: 1868] ,
0,,3699,6:17.510.995,50.833 us,64 B,,05,01,OUT txn,00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,...,.............................................…
1,,3700,6:17.510.995,2.833 us,3 B,,05,01,   OUT packet,E1 85 60,,..`
1,,3701,6:17.510.999,45.583 us,67 B,,05,01,   DATA0 packet,C3 00 00 00 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 87 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FD D2,,....,............................................…
1,,3702,6:17.511.045,1.479 us,1 B,,05,01,   ACK packet,D2,,.
0,,3703,6:17.455.988,1.999.283.104 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3704,6:17.511.992,1.999.281.312 s,,,,,[2000 SOF],,[Frames: 1869 - 1820] [Periodic Timeout],
0,,3705,6:19.456.266,1.999.283.125 s,,,05,01,[2000 IN-NAK],,[Periodic Timeout],
0,,3706,6:19.512.271,1.999.281.291 s,,,,,[2000 SOF],,[Frames: 1821 - 1772] [Periodic Timeout],
0,,3707,6:21.512.549,1.822.256.645 s,,,,,[1823 SOF],,[Frames: 1773 - 1547] ,
0,,3708,6:21.456.545,1.878.312.270 s,64 B,,05,01,IN txn   [1878 POLL],41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 05 0A 59 18 EE 32 10 0D 1E 00 2C F0 12 10 0D 1F 00 1B CE 13 10 0D 0A 59 14 CD 34 10,,ABC<Q.665455...........!..............Y..2....,..…
1,,3709,6:21.456.545,1.877.266.041 s,,,05,01,   [1878 IN-NAK],,,
1,,3710,6:23.334.807,2.833 us,3 B,,05,01,   IN packet,69 85 60,,i.`
1,,3711,6:23.334.810,45.437 us,67 B,,05,01,   DATA0 packet,C3 41 42 43 3C 51 01 36 36 35 34 35 35 00 00 00 00 00 00 00 00 00 00 12 21 05 00 00 00 04 10 10 00 00 01 00 00 05 0A 59 18 EE 32 10 0D 1E 00 2C F0 12 10 0D 1F 00 1B CE 13 10 0D 0A 59 14 CD 34 10 5A 7B,,.ABC<Q.665455...........!..............Y..2....,.…
1,,3712,6:23.334.856,1.500 us,1 B,,05,01,   ACK packet,D2,,.
0,,3713,6:23.335.803,2.812 us,,,,,[1 SOF],,[Frame: 1548] ,
0,,3714,6:23.335.807,51.000 us,64 B,,05,01,IN txn,41 42 43 3C 0D 5B 59 2A CD 14 10 0D 46 50 0D 2D 6A FC 35 F0 00 00 00 31 7D 5C 08 16 7B 14 4E 85 14 01 31 31 00 2A CD 54 10 0D 0A AE 07 F3 37 10 0D 5B AE 1C F3 17 10 0D 12 50 0D 2D 6A 0A 0D 00,,ABC<.[Y*....FP.-j.5....1}\..{.N...11.*.T......7..…
1,,3715,6:23.335.807,2.812 us,3 B,,05,01,   IN packet,69 85 60,,i.`
